key,loudness,speechiness,acousticness,instrumentalness,valence,genre,energy,danceability,tempo
10,-16.826,0.032,0.217,0.187,0.949,pop,0.46,0.635,150.418
9,-4.718,0.111,0.0739,0,0.421,hip hop,0.651,0.861,122.985
2,-6.289,0.0459,0.00557,0.0277,0.668,pop,0.914,0.658,102.074
7,-10.864,0.0323,0.0226,0.000401,0.748,rhythmic,0.49,0.442,129.583
11,-8.433,0.0519,0.000754,0.882,0.8,pop,0.733,0.788,134.023
7,-12.953,0.0354,0.544,0.0295,0.47,pop,0.266,0.464,114.51
5,-15.941,0.387,0.977,0,0.504,pop,0.167,0.77,109.045
0,-13.03,0.0388,0.485,0.398,0.464,pop,0.663,0.446,169.754
6,-5.319,0.0366,0.139,0.102,0.963,pop,0.534,0.912,114.681
9,-7.874,0.0299,0.725,0.00538,0.655,pop,0.597,0.502,124.753
7,-8.062,0.0465,0.0111,0.188,0.334,rock,0.705,0.543,119.252
1,-14.836,0.0335,0.319,0,0.846,pop,0.503,0.562,127.827
2,-6.477,0.287,0.295,3.22e-06,0.436,hip hop,0.615,0.555,174.076
4,-3.951,0.057,0.592,0,0.591,rock,0.954,0.58,93.443
1,-6.73,0.12,0.0859,0,0.703,pop,0.833,0.805,109.076
8,-5.138,0.0619,0.0497,0,0.818,pop,0.652,0.961,126.02
2,-4.796,0.0473,0.0757,7.03e-05,0.878,pop,0.99,0.72,130.972
0,-14.642,0.0581,0.719,0.000197,0.37,rock,0.458,0.343,90.818
2,-10.387,0.224,0.0186,0.0425,0.446,pop,0.753,0.669,163.882
7,-4.213,0.0968,0.638,0,0.685,pop,0.824,0.484,183.913
1,-12.203,0.041,0.059,1.24e-06,0.533,rock,0.496,0.463,118.505
8,-7.194,0.0468,0.457,0.0723,0.878,rock,0.767,0.817,128.93
5,-8.451,0.047,0.619,6.83e-06,0.889,rhythmic,0.66,0.777,123.201
1,-10.39,0.0264,0.271,0,0.757,pop,0.448,0.683,99.858
9,-6.136,0.103,0.0715,0,0.435,hip hop,0.712,0.869,120.0
3,-8.965,0.0833,0.258,5.3e-05,0.664,pop,0.784,0.285,107.678
11,-8.503,0.0631,0.00374,0.0131,0.476,rock,0.948,0.166,177.495
5,-8.452,0.0322,0.196,0,0.627,rock,0.719,0.464,115.391
0,-9.022,0.0341,0.619,0,0.587,pop,0.537,0.502,79.124
11,-2.807,0.0314,0.0218,0.00118,0.635,rock,0.921,0.508,92.457
5,-13.95,0.0363,0.128,0.000568,0.489,pop,0.409,0.402,130.681
9,-8.433,0.0552,0.458,0.000168,0.429,pop,0.428,0.371,82.925
4,-9.303,0.0474,0.0533,0.024,0.755,rock,0.555,0.443,87.982
4,-12.222,0.0337,0.13,0.000143,0.716,rock,0.547,0.441,134.753
4,-7.739,0.0676,0.0124,0.636,0.215,pop,0.681,0.48,144.484
9,-10.234,0.0636,0.15,0.000286,0.588,rock,0.893,0.537,163.727
10,-8.175,0.176,0.0342,0.00307,0.845,hip hop,0.78,0.753,94.078
0,-13.893,0.0425,0.904,3.03e-06,0.184,pop,0.208,0.577,117.398
2,-11.971,0.0397,0.126,0,0.282,rock,0.517,0.407,121.539
5,-11.609,0.0308,0.565,0.0108,0.957,pop,0.486,0.511,170.562
1,-5.558,0.0352,0.00913,0.0163,0.206,pop,0.849,0.47,130.588
1,-6.481,0.143,0.0484,0.00283,0.513,rock,0.935,0.493,148.901
11,-8.325,0.034,0.0109,0.46,0.175,rock,0.766,0.366,89.1
0,-9.904,0.037,0.716,2.39e-05,0.843,pop,0.446,0.709,140.993
0,-6.156,0.0341,0.329,0.0567,0.972,rock,0.833,0.843,141.99
2,-11.423,0.0355,6.77e-05,0.919,0.42,rock,0.42,0.461,119.376
9,-8.8,0.0246,0.492,0.00563,0.542,rock,0.558,0.721,96.887
0,-10.615,0.0298,0.979,0.00978,0.104,pop,0.209,0.613,132.607
10,-7.69,0.111,0.322,0,0.399,pop,0.549,0.933,112.013
6,-3.867,0.0301,0.2,0.487,0.524,rock,0.757,0.455,109.824
9,-12.802,0.0389,0.424,3.09e-05,0.618,rock,0.477,0.683,102.014
2,-6.132,0.0733,0.0984,0.00019,0.646,rock,0.905,0.583,173.982
2,-8.546,0.0352,0.0136,0.0589,0.336,rock,0.563,0.765,104.601
7,-4.647,0.0854,0.000249,0.000246,0.179,rock,0.853,0.269,141.581
9,-8.414,0.33,0.000301,0.284,0.42,pop,0.751,0.818,120.989
3,-7.72,0.0231,0.25,1.83e-05,0.37,rock,0.575,0.58,92.934
4,-5.698,0.0314,0.00063,0.813,0.404,rock,0.796,0.406,107.599
0,-12.233,0.0329,0.626,5.27e-06,0.465,pop,0.288,0.541,107.042
0,-5.963,0.034,0.0519,0,0.41,rock,0.722,0.306,174.732
2,-9.844,0.0513,0.0431,0.158,0.715,pop,0.722,0.724,117.674
10,-7.904,0.0598,0.0168,0.00177,0.831,rock,0.912,0.721,130.148
8,-13.44,0.0261,0.0566,0.00189,0.386,pop,0.445,0.622,101.366
10,-10.097,0.0373,0.548,3.29e-05,0.515,rock,0.444,0.569,71.426
0,-4.431,0.0487,0.000308,0.00361,0.364,rock,0.856,0.475,134.218
4,-7.249,0.0341,0.333,0,0.714,pop,0.694,0.729,127.557
6,-4.926,0.115,0.00206,0.13,0.25,rock,0.909,0.272,124.284
3,-12.167,0.0297,0.452,7.43e-06,0.546,pop,0.306,0.385,173.377
5,-10.716,0.0298,0.63,0,0.678,rhythmic,0.259,0.635,105.664
4,-5.3,0.03,0.209,7.12e-05,0.86,pop,0.641,0.529,78.69
11,-10.665,0.0855,0.433,0.514,0.186,pop,0.253,0.657,83.213
7,-5.381,0.0432,0.0201,0.00218,0.961,pop,0.938,0.505,161.842
5,-19.872,0.0301,0.895,0.886,0.102,pop,0.119,0.295,71.721
11,-8.487,0.0863,0.381,5.97e-05,0.879,rhythmic,0.465,0.913,103.681
4,-6.192,0.0334,0.753,2.41e-05,0.127,rock,0.364,0.363,118.534
11,-11.783,0.0373,0.989,0,0.335,pop,0.102,0.589,97.615
10,-7.029,0.0289,0.0118,3e-05,0.933,pop,0.895,0.61,141.364
10,-12.27,0.107,0.184,0.00513,0.562,rock,0.661,0.632,142.734
7,-8.128,0.0316,0.0379,0.802,0.863,rock,0.6,0.507,124.783
5,-10.021,0.032,0.866,0,0.604,pop,0.387,0.547,151.602
8,-5.33,0.0317,0.0531,0.00574,0.554,rock,0.745,0.506,139.884
8,-5.851,0.119,0.183,0.0753,0.834,rhythmic,0.904,0.691,94.049
11,-4.275,0.0441,0.00113,0.000272,0.956,pop,0.704,0.649,135.699
2,-6.789,0.0273,0.00197,0.721,0.563,pop,0.683,0.506,78.0
5,-9.112,0.0839,0.795,0,0.788,rhythmic,0.511,0.629,103.167
10,-4.54,0.206,0.0232,0,0.762,pop,0.927,0.898,134.965
6,-9.165,0.0249,0.815,0,0.501,pop,0.328,0.614,94.801
9,-5.689,0.0349,6.11e-05,0.0121,0.458,rock,0.807,0.395,102.018
5,-14.08,0.0287,0.623,0,0.566,rhythmic,0.326,0.521,115.122
0,-7.316,0.184,0.108,0.161,0.474,rock,0.689,0.334,147.412
0,-20.311,0.0335,0.603,0.0135,0.371,rock,0.194,0.476,145.945
2,-7.606,0.0427,0.0036,0.668,0.438,pop,0.73,0.536,97.206
2,-1.759,0.147,0.034,0,0.869,hip hop,0.985,0.881,98.921
4,-9.765,0.631,0.275,0,0.555,hip hop,0.449,0.712,170.075
10,-7.11,0.0305,0.684,0,0.224,rhythmic,0.533,0.584,131.745
7,-9.211,0.109,0.0332,8.29e-05,0.357,hip hop,0.449,0.754,77.169
9,-7.008,0.0359,0.0409,0.00125,0.939,pop,0.752,0.74,114.851
5,-10.154,0.0482,0.401,0,0.866,rock,0.804,0.41,170.185
2,-17.449,0.0334,0.525,0.000637,0.535,rock,0.304,0.824,112.081
10,-6.728,0.0926,0.127,4.18e-05,0.664,pop,0.871,0.702,107.982
7,-7.619,0.0323,0.731,0.0378,0.0497,rock,0.397,0.168,84.393
0,-21.192,0.062,0.99,2.1e-05,0.568,rhythmic,0.04,0.772,99.497
2,-8.557,0.142,0.101,0.00014,0.072,pop,0.592,0.427,116.661
6,-4.566,0.11,0.0276,0.00102,0.988,pop,0.738,0.869,138.329
0,-9.829,0.0402,0.0113,0.889,0.305,pop,0.765,0.323,123.528
6,-12.558,0.0405,0.589,0,0.495,pop,0.276,0.596,99.892
10,-6.506,0.0761,0.00178,4.54e-06,0.265,rock,0.944,0.394,105.338
7,-4.753,0.0358,0.797,0,0.571,pop,0.524,0.45,107.334
2,-9.004,0.0255,0.078,0.00399,0.281,pop,0.447,0.342,101.331
1,-6.617,0.0315,0.789,0,0.723,pop,0.325,0.552,119.226
0,-10.261,0.0302,0.36,0.00629,0.636,rock,0.517,0.655,109.242
2,-8.134,0.062,0.709,0,0.963,rock,0.672,0.534,95.004
6,-5.027,0.0403,0.000611,0.00986,0.686,pop,0.939,0.444,150.084
8,-4.68,0.0997,0.189,0,0.836,hip hop,0.798,0.788,143.051
0,-11.166,0.0569,0.765,0,0.88,rhythmic,0.551,0.503,152.798
5,-6.578,0.062,0.166,0.000401,0.739,rock,0.775,0.421,123.347
0,-7.927,0.138,0.553,0.0808,0.753,pop,0.594,0.624,96.874
2,-8.995,0.0663,0.0357,6.48e-06,0.878,rhythmic,0.751,0.704,131.755
9,-17.755,0.0376,0.855,0.00058,0.26,pop,0.118,0.454,75.995
8,-7.285,0.0668,0.000249,0.108,0.319,rock,0.944,0.358,134.103
0,-11.073,0.0303,0.0461,1.69e-05,0.854,pop,0.696,0.626,103.486
4,-10.454,0.0553,0.0116,0.907,0.83,pop,0.671,0.798,129.993
0,-6.648,0.188,0.0169,0.866,0.0617,pop,0.685,0.76,159.794
2,-4.789,0.0388,0.0177,6.26e-06,0.827,pop,0.933,0.455,154.855
7,-6.522,0.0565,0.0894,0,0.809,rhythmic,0.831,0.765,100.026
0,-16.17,0.0347,0.177,0.000552,0.341,pop,0.313,0.291,77.893
7,-10.338,0.0397,0.0191,8.52e-05,0.443,pop,0.637,0.699,131.024
5,-10.309,0.0849,0.0553,0.0365,0.577,rock,0.69,0.504,109.038
9,-10.698,0.0563,0.435,0.0779,0.344,pop,0.861,0.564,106.768
5,-16.549,0.0462,0.961,0,0.897,rhythmic,0.207,0.687,157.559
0,-11.006,0.0702,6.32e-05,0.567,0.428,rock,0.849,0.318,90.111
9,-4.739,0.0447,0.0331,0.00345,0.847,pop,0.867,0.776,120.882
0,-11.095,0.0237,0.717,0,0.669,rock,0.393,0.559,90.105
6,-5.144,0.0654,0.00499,0.000428,0.839,pop,0.908,0.734,126.028
7,-17.867,0.0398,0.68,2.79e-05,0.312,pop,0.203,0.464,156.306
6,-6.292,0.0519,0.0922,0.02,0.908,pop,0.752,0.584,106.732
8,-16.227,0.0485,0.982,3.95e-05,0.631,pop,0.155,0.51,92.433
4,-17.588,0.0377,0.539,0.636,0.313,rock,0.308,0.273,81.028
1,-12.194,0.0341,0.000463,0.000251,0.195,rock,0.438,0.432,113.286
10,-7.312,0.106,0.258,0,0.663,rhythmic,0.587,0.598,137.467
5,-12.77,0.0388,0.555,0.000316,0.457,pop,0.435,0.468,73.042
7,-7.732,0.039,0.675,0,0.856,pop,0.637,0.729,126.489
4,-10.946,0.0554,0.892,0.000169,0.927,rhythmic,0.465,0.527,72.217
7,-13.93,0.0453,0.398,0,0.568,rhythmic,0.512,0.252,180.157
2,-6.022,0.0278,0.0823,0.855,0.715,rock,0.803,0.611,126.506
1,-11.913,0.155,0.000201,0.912,0.128,pop,0.526,0.476,140.066
7,-7.692,0.0275,0.0493,0.00111,0.192,rock,0.519,0.491,75.809
7,-13.583,0.0388,0.102,0.236,0.107,pop,0.458,0.469,123.932
4,-9.682,0.0469,0.0172,0.00582,0.317,rock,0.7,0.206,172.338
9,-7.772,0.0393,0.156,0.00136,0.528,pop,0.714,0.518,80.61
7,-21.994,0.0324,0.954,0.00339,0.198,pop,0.0807,0.508,93.402
5,-8.745,0.126,0.00955,8.45e-06,0.751,rhythmic,0.842,0.722,93.954
10,-11.898,0.323,0.758,0,0.892,pop,0.486,0.685,101.539
3,-5.291,0.0581,0.0003,0.544,0.728,rock,0.956,0.554,115.469
4,-13.208,0.0635,0.964,0,0.278,pop,0.104,0.49,86.675
7,-7.072,0.056,0.00271,0.00993,0.842,rhythmic,0.654,0.805,89.738
10,-3.755,0.188,0.00323,7.31e-06,0.202,rock,0.972,0.211,143.75
7,-8.838,0.0331,0.049,0.399,0.302,rhythmic,0.607,0.536,81.54
5,-10.697,0.0438,0.000974,0.157,0.43,rock,0.77,0.104,188.9
2,-7.168,0.0317,0.113,0.0418,0.4,pop,0.64,0.715,113.507
2,-8.393,0.0386,0.0832,0.00429,0.859,rhythmic,0.862,0.456,104.457
0,-7.809,0.0711,0.105,0.0194,0.492,rock,0.85,0.444,150.398
8,-6.323,0.313,0.101,4.13e-06,0.456,pop,0.625,0.863,83.98
0,-10.849,0.0301,0.109,0.00843,0.651,rock,0.562,0.611,121.467
11,-10.629,0.0346,0.68,0.104,0.504,rhythmic,0.33,0.622,137.776
9,-8.82,0.0488,0.147,0.00098,0.502,rhythmic,0.658,0.31,153.341
1,-7.715,0.0852,0.017,0.0936,0.943,pop,0.84,0.803,122.543
5,-14.338,0.132,0.972,0,0.807,pop,0.303,0.727,135.758
11,-3.302,0.347,0.0738,0,0.53,hip hop,0.931,0.51,201.936
11,-6.772,0.027,0.307,0.00574,0.959,rock,0.671,0.728,131.72
9,-20.072,0.0307,0.674,0.627,0.0648,rock,0.0997,0.578,84.797
6,-14.286,0.0297,0.686,0.00363,0.156,pop,0.277,0.393,75.712
6,-4.72,0.0319,0.00455,0,0.368,pop,0.704,0.574,109.999
9,-16.017,0.0411,0.0702,0.00181,0.95,rhythmic,0.349,0.705,121.064
7,-5.884,0.0299,0.0274,0.000522,0.687,pop,0.833,0.745,129.961
7,-9.982,0.0371,0.107,0.459,0.125,rock,0.481,0.27,114.915
10,-4.141,0.0697,0.0904,0,0.377,hip hop,0.716,0.912,94.981
9,-4.673,0.356,0.159,0.000241,0.457,hip hop,0.933,0.525,122.631
11,-10.532,0.0329,0.295,0.115,0.658,rhythmic,0.548,0.752,105.125
1,-7.998,0.0414,0.188,0.000412,0.653,rhythmic,0.773,0.643,124.538
11,-13.373,0.0316,0.327,0.00044,0.267,pop,0.332,0.195,87.283
7,-9.219,0.0243,0.849,2.6e-05,0.203,rhythmic,0.336,0.454,75.589
1,-11.625,0.109,0.263,0,0.881,rhythmic,0.428,0.608,176.735
2,-8.044,0.141,0.0143,0.000272,0.314,pop,0.459,0.762,88.019
9,-5.231,0.0565,8.36e-05,0.907,0.336,rock,0.867,0.337,122.279
11,-4.757,0.0965,0.0923,0,0.798,pop,0.862,0.645,119.991
7,-12.935,0.0642,0.00623,0.0625,0.76,pop,0.649,0.686,109.984
2,-5.672,0.0295,0.0216,2.95e-06,0.688,pop,0.851,0.616,130.104
11,-7.548,0.0307,0.000776,0.313,0.966,pop,0.874,0.577,130.035
4,-3.916,0.0882,0.000284,0.121,0.33,pop,0.92,0.284,78.12
1,-7.749,0.0836,0.00407,0.000151,0.482,pop,0.458,0.701,102.967
10,-9.286,0.0335,0.31,2.3e-06,0.433,rock,0.469,0.33,201.327
2,-6.349,0.184,0.000457,0.000582,0.667,pop,0.873,0.691,139.384
5,-7.161,0.0306,0.582,2.84e-06,0.324,rhythmic,0.358,0.228,179.652
1,-11.049,0.051,0.000171,0.629,0.432,pop,0.751,0.619,145.092
7,-12.855,0.0265,0.536,0.0421,0.731,rock,0.397,0.632,110.578
11,-7.378,0.0779,0.0588,0.00218,0.532,pop,0.799,0.729,115.04
9,-2.972,0.0798,4.47e-05,0.0217,0.266,rock,0.977,0.0692,185.23
0,-13.818,0.0313,0.873,0,0.514,rhythmic,0.199,0.367,105.05
4,-4.973,0.0469,0.0597,0,0.324,pop,0.769,0.566,159.651
0,-14.242,0.472,0.00415,0.878,0.0901,rhythmic,0.209,0.835,129.833
5,-5.016,0.0304,0.197,2.33e-06,0.43,pop,0.8,0.466,119.33
5,-16.509,0.0391,0.922,0.000204,0.119,pop,0.0524,0.213,170.743
5,-4.654,0.0314,0.195,0,0.666,pop,0.767,0.578,118.938
8,-6.131,0.0815,0.724,1e-06,0.558,pop,0.815,0.524,140.666
4,-17.475,0.0356,0.931,6.88e-06,0.211,rhythmic,0.0889,0.374,96.677
6,-5.965,0.0903,0.0248,0.869,0.757,pop,0.955,0.627,127.062
7,-8.942,0.103,0.078,0.00697,0.495,pop,0.593,0.873,123.091
1,-6.699,0.0801,0.651,3.14e-05,0.595,pop,0.911,0.488,90.362
11,-8.092,0.194,0.0861,0,0.636,rock,0.631,0.765,87.646
2,-16.211,0.0491,0.98,0.859,0.0839,pop,0.253,0.327,135.049
11,-2.357,0.0278,0.957,0.000377,0.27,rhythmic,0.571,0.375,106.344
7,-6.321,0.0484,0.000139,0.175,0.761,pop,0.85,0.644,124.9
6,-7.186,0.151,0.229,0,0.75,pop,0.659,0.68,98.877
4,-3.165,0.057,0.0801,0,0.757,pop,0.923,0.748,131.76
1,-10.383,0.0485,0.0276,0.3,0.783,pop,0.895,0.648,95.775
2,-10.998,0.0297,0.951,0,0.685,pop,0.242,0.622,135.334
9,-8.643,0.277,0.128,9.3e-06,0.777,rhythmic,0.462,0.93,124.065
0,-4.74,0.0318,0.0608,0,0.78,pop,0.794,0.635,139.313
7,-5.983,0.0309,0.000161,0.146,0.72,rock,0.878,0.556,123.82
9,-11.979,0.0606,0.499,6.43e-06,0.954,rhythmic,0.471,0.552,123.8
2,-17.72,0.0634,0.996,0.905,0.783,pop,0.131,0.475,177.205
2,-8.691,0.0431,0.0123,0.798,0.611,pop,0.848,0.626,108.012
11,-6.689,0.166,0.00876,0.00226,0.761,rhythmic,0.889,0.69,96.02
9,-5.953,0.055,0.0112,9.63e-05,0.629,pop,0.886,0.617,96.328
9,-6.303,0.128,0.1,0,0.945,pop,0.933,0.836,136.009
9,-5.559,0.14,0.00492,0.642,0.489,rock,0.925,0.46,155.994
10,-7.325,0.081,0.00282,0.885,0.696,rock,0.977,0.472,136.739
2,-5.708,0.304,0.007,0,0.527,hip hop,0.8,0.758,97.159
1,-15.009,0.036,0.844,0.000421,0.18,rock,0.274,0.481,128.733
10,-11.987,0.0308,0.468,0.00418,0.882,rhythmic,0.364,0.751,97.972
9,-5.943,0.0341,0.0691,0.00182,0.407,pop,0.701,0.464,73.97
2,-4.956,0.501,0.41,1.37e-06,0.94,pop,0.87,0.619,188.772
11,-12.049,0.0778,0.337,0.000583,0.381,pop,0.516,0.287,111.79
7,-7.792,0.0236,0.000414,0.00548,0.425,rock,0.613,0.639,94.208
10,-5.275,0.0479,0.0956,5.27e-05,0.517,pop,0.892,0.504,131.795
10,-9.094,0.0347,0.535,0.27,0.169,pop,0.512,0.394,99.431
4,-5.406,0.119,0.0985,0.0121,0.695,pop,0.945,0.419,181.175
7,-6.774,0.0305,0.00118,0.00107,0.637,rock,0.747,0.509,128.597
9,-7.801,0.0354,0.938,3.69e-05,0.143,pop,0.358,0.197,168.792
4,-9.426,0.0649,0.518,0,0.337,rhythmic,0.55,0.438,109.026
7,-12.099,0.0334,0.167,0,0.936,pop,0.516,0.765,115.248
10,-13.096,0.0564,0.0965,0,0.833,pop,0.461,0.855,104.96
4,-8.421,0.0319,0.665,0.897,0.545,pop,0.705,0.575,150.045
5,-11.718,0.0325,0.438,0,0.712,pop,0.444,0.459,80.731
9,-4.731,0.0514,0.0301,0.000571,0.918,pop,0.912,0.514,149.98
3,-16.93,0.0416,0.669,0.0578,0.623,pop,0.342,0.448,141.164
3,-17.899,0.0344,0.943,0,0.807,rhythmic,0.14,0.706,111.657
5,-9.527,0.0466,0.973,0.927,0.715,pop,0.482,0.725,119.269
9,-11.829,0.0654,0.772,0.128,0.166,rock,0.292,0.598,76.052
2,-10.45,0.0509,0.00364,0.542,0.0399,rock,0.989,0.432,154.851
4,-14.734,0.0436,0.0627,0.000143,0.962,rock,0.479,0.805,128.411
9,-10.786,0.0448,0.00021,0.56,0.826,pop,0.623,0.597,136.061
7,-13.204,0.196,0.705,0,0.918,pop,0.357,0.568,131.099
0,-12.296,0.0758,0.948,0.643,0.778,pop,0.277,0.799,106.987
0,-9.473,0.0347,0.499,4.05e-05,0.194,rock,0.373,0.506,121.289
5,-6.371,0.0702,0.207,0.00118,0.657,pop,0.898,0.705,136.282
2,-6.348,0.0349,0.683,3.34e-05,0.666,rhythmic,0.634,0.664,93.914
6,-11.053,0.0249,0.822,1.61e-05,0.534,pop,0.354,0.647,90.987
7,-8.076,0.0279,0.342,0,0.659,rock,0.729,0.562,112.956
0,-9.521,0.0884,0.749,0.361,0.695,pop,0.453,0.77,77.338
7,-7.709,0.0483,0.0621,0.305,0.595,pop,0.813,0.534,117.7
7,-5.946,0.0366,0.138,0.748,0.894,rock,0.818,0.723,135.122
0,-19.872,0.0295,0.254,0,0.263,rock,0.11,0.429,76.643
1,-11.388,0.0452,0.655,0,0.873,rhythmic,0.492,0.76,80.816
5,-6.856,0.0678,0.691,0.00204,0.578,pop,0.524,0.686,82.041
0,-9.538,0.0291,0.631,0.000168,0.568,pop,0.515,0.585,149.948
1,-6.45,0.375,0.00213,0,0.438,hip hop,0.751,0.485,106.589
6,-3.845,0.0346,0.00289,3.95e-06,0.758,pop,0.859,0.735,126.587
9,-8.083,0.0442,0.00147,0.023,0.555,rock,0.942,0.527,121.955
4,-6.162,0.0563,0.00134,0,0.645,pop,0.939,0.424,151.25
10,-12.612,0.088,0.0333,0,0.92,rock,0.435,0.772,112.264
5,-13.35,0.0291,0.23,0,0.238,pop,0.326,0.515,130.214
11,-8.415,0.092,0.757,6.33e-06,0.678,rhythmic,0.707,0.683,89.61
0,-5.069,0.101,0.00171,0,0.404,rock,0.968,0.396,109.096
9,-8.868,0.0299,0.583,2.17e-06,0.467,pop,0.526,0.353,110.517
6,-11.994,0.035,0.000788,0.402,0.441,rock,0.423,0.256,173.27
5,-8.43,0.0312,0.167,6.86e-05,0.972,pop,0.7,0.649,122.697
6,-12.528,0.0417,0.00889,0.000286,0.0998,rock,0.297,0.605,154.523
9,-3.269,0.208,0.000174,4.87e-06,0.539,pop,0.934,0.207,145.01
5,-4.953,0.0394,0.632,0.000109,0.963,rhythmic,0.721,0.864,107.957
4,-9.804,0.0349,0.0721,0.0156,0.96,pop,0.668,0.8,129.114
1,-3.214,0.0636,0.000259,2.26e-06,0.59,rock,0.929,0.3,147.116
0,-3.378,0.0577,0.0648,7.55e-05,0.895,pop,0.907,0.762,98.006
0,-8.415,0.0324,0.869,0.0537,0.534,rhythmic,0.292,0.393,198.728
11,-5.144,0.202,0.00122,0,0.818,pop,0.811,0.494,176.091
10,-10.529,0.0442,0.282,0,0.437,pop,0.487,0.665,126.137
7,-5.791,0.0522,0.00577,0,0.768,pop,0.875,0.579,102.029
7,-7.29,0.0584,0.00404,0.013,0.685,rock,0.967,0.574,115.804
8,-5.352,0.0412,0.00434,0.0193,0.483,pop,0.916,0.581,125.945
4,-12.46,0.0437,0.347,0.649,0.831,rock,0.787,0.364,88.046
10,-15.27,0.0598,0.353,0.000549,0.833,pop,0.452,0.504,105.026
11,-4.927,0.0507,0.0559,0.00219,0.557,pop,0.543,0.306,176.692
9,-12.715,0.0512,0.692,0,0.563,rock,0.47,0.303,168.104
6,-19.805,0.934,0.576,0,0.399,pop,0.198,0.627,165.862
5,-13.864,0.0537,0.934,0.0162,0.819,rhythmic,0.424,0.59,106.636
10,-6.117,0.0337,0.25,0.0016,0.729,pop,0.802,0.724,143.116
7,-5.702,0.041,0.636,0.0402,0.632,rock,0.843,0.471,156.695
7,-8.777,0.055,0.053,0.192,0.674,rock,0.78,0.267,144.292
9,-10.399,0.0757,0.57,3.15e-05,0.782,pop,0.77,0.573,155.86
3,-17.306,0.0298,0.913,0.000718,0.7,pop,0.234,0.506,104.938
5,-3.18,0.184,0.101,0,0.828,pop,0.687,0.835,94.059
2,-11.208,0.0276,0.281,0.764,0.947,rock,0.657,0.674,133.062
0,-1.526,0.0393,0.385,0,0.965,pop,0.943,0.645,147.768
7,-10.139,0.157,0.00826,0,0.573,hip hop,0.738,0.715,97.877
10,-11.573,0.0583,0.466,0.00074,0.957,rhythmic,0.536,0.81,97.311
0,-6.11,0.097,0.123,0,0.804,rock,0.9,0.556,126.686
0,-7.448,0.0745,0.0869,0.00215,0.489,pop,0.757,0.803,123.923
2,-6.706,0.0806,0.496,0.0102,0.805,rhythmic,0.828,0.543,123.357
6,-12.179,0.0384,0.718,0.00312,0.0775,pop,0.304,0.407,125.515
1,-6.794,0.109,0.0107,0.000159,0.791,pop,0.867,0.571,161.991
2,-9.742,0.053,0.742,0,0.517,pop,0.321,0.546,123.344
2,-10.845,0.0922,0.0904,0,0.634,pop,0.919,0.487,151.815
9,-8.549,0.026,0.341,1.51e-05,0.59,rock,0.493,0.563,79.125
7,-5.958,0.417,0.133,0,0.513,pop,0.794,0.643,97.753
7,-3.909,0.175,0.00395,0,0.43,pop,0.883,0.556,99.603
9,-4.45,0.0344,0.00119,0,0.367,pop,0.664,0.325,135.883
9,-9.043,0.0304,0.116,0.0378,0.297,rock,0.401,0.498,111.88
11,-6.85,0.283,0.0242,0.00109,0.597,hip hop,0.758,0.564,92.674
4,-6.935,0.0381,0.0003,1.72e-05,0.397,pop,0.934,0.581,130.005
5,-4.338,0.0543,0.00411,0.686,0.564,rock,0.922,0.534,130.608
0,-8.589,0.0479,0.993,0,0.657,pop,0.235,0.627,120.958
9,-14.853,0.0338,0.21,0.218,0.876,pop,0.656,0.756,124.364
4,-7.957,0.0251,0.764,0.000157,0.209,rock,0.349,0.577,130.136
8,-5.069,0.0492,0.0189,0.196,0.166,pop,0.832,0.381,120.255
2,-6.626,0.0268,0.0528,0.00058,0.454,rock,0.726,0.663,114.099
5,-13.333,0.0426,0.943,4.78e-06,0.679,rhythmic,0.173,0.648,76.991
8,-8.034,0.0466,0.000857,0.81,0.745,pop,0.96,0.543,128.083
9,-5.312,0.0482,0.00196,0.00274,0.965,pop,0.555,0.854,127.608
6,-8.606,0.0596,0.0818,2.61e-05,0.903,hip hop,0.668,0.931,110.302
5,-3.973,0.0438,0.113,0,0.397,pop,0.692,0.762,114.906
7,-7.392,0.0284,0.321,0.00254,0.423,pop,0.627,0.509,111.006
10,-4.839,0.121,0.257,6.53e-05,0.303,pop,0.759,0.544,150.032
6,-8.328,0.0848,0.0923,5.92e-05,0.343,pop,0.754,0.73,128.272
0,-6.967,0.0296,0.592,0.0022,0.967,pop,0.718,0.7,131.48
9,-10.081,0.0694,0.7,0.0654,0.92,rock,0.669,0.566,149.702
1,-11.322,0.248,0.526,3.01e-06,0.651,rhythmic,0.329,0.651,177.104
5,-8.052,0.0509,0.112,0,0.356,pop,0.644,0.523,150.785
1,-6.088,0.225,0.00372,0.00551,0.248,rhythmic,0.836,0.865,102.754
0,-4.677,0.0458,0.0107,8.14e-06,0.961,pop,0.831,0.649,91.988
6,-4.055,0.194,0.00192,0.0139,0.824,pop,0.974,0.378,203.715
9,-9.743,0.0351,0.229,5.69e-05,0.699,rock,0.666,0.494,140.832
11,-4.739,0.0444,0.027,1.26e-05,0.401,rhythmic,0.547,0.722,121.928
5,-20.902,0.31,0.984,0.00153,0.802,pop,0.129,0.763,145.249
2,-6.471,0.0623,0.00205,0.00291,0.108,hip hop,0.508,0.367,168.31
0,-9.865,0.0446,0.338,0,0.71,rock,0.413,0.526,111.874
4,-7.837,0.337,0.418,0.00176,0.151,pop,0.95,0.532,108.975
8,-5.861,0.0432,0.103,3.94e-06,0.593,pop,0.585,0.803,105.017
